Toy Story,Tom Hanks,Tim Allen,Don Rickles,Wallace Shawn,John Ratzenberger,Annie Potts,John Morris,Laurie Metcalf,R. Lee Ermey,Penn Jillette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumanji,Robin Williams,Jonathan Hyde,Kirsten Dunst,Bonnie Hunt,Bebe Neuwirth,David Alan Grier,Patricia Clarkson,James Handy,Malcolm Stewart,Darryl Henriques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Father of the Bride Part II,Steve Martin,Diane Keaton,Martin Short,Kimberly Williams-Paisley,George Newbern,Kieran Culkin,BD Wong,Peter Michael Goetz,Kate McGregor-Stewart,Jane Adams,Eugene Levy,Lori Alan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Howling,Patrick Macnee,Dennis Dugan,Belinda Balaski,Kevin McCarthy,John Carradine,Slim Pickens,Robert Picardo,Noble Willingham,James Murtaugh,Meshach Taylor,John Sayles,Roger Corman,Kenneth Tobey,Dick Miller,Dee Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Benjamin,Goldie Hawn,Eileen Brennan,Armand Assante,Robert Webber,Mary Kay Place,Harry Dean Stanton,Albert Brooks,Kopi Sotiropulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monty Python and the Holy Grail,Graham Chapman,John Cleese,Terry Gilliam,Eric Idle,Terry Jones,Michael Palin,Carol Cleveland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cook the Thief His Wife & Her Lover,Michael Gambon,Helen Mirren,Tim Roth,Liz Smith,Ciaran Hinds,Ewan Stewart,Roger Ashton-Griffiths,Ron Cook,Janet Henfrey,Roger Lloyd Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delicatessen,Dominique Pinon,Jean-Claude Dreyfus,Karin Viard,Ticky Holgado,Rufus,Chick Ortega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Grifters,Anjelica Huston,John Cusack,Annette Bening,Stephen Tobolowsky,Richard Holden,Henry Jones,Eddie Jones,Gailard Sartain,Pat Hingle,Paul Adelstein,Jeremy Piven,Gregory Sporleder,Jon Gries,Charles Napier,J.T. Walsh,Frances Bay,Xander Berkeley,Micole Mercurio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The English Patient,Ralph Fiennes,Juliette Binoche,Willem Dafoe,Kristin Scott Thomas,Naveen Andrews,Colin Firth,Julian Wadham,Jurgen Prochnow,Clive Merrison,Amanda Walker,Lee Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
My Left Foot: The Story of Christy Brown,Daniel Day-Lewis,Brenda Fricker,Cyril Cusack,Fiona Shaw,Pat Laffan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One Flew Over the Cuckoo's Nest,Jack Nicholson,Louise Fletcher,Danny DeVito,Scatman Crothers,Brad Dourif,Christopher Lloyd,Michael Berryman,Vincent Schiavelli,Peter Brocco,Ted Markland,Aurore Clement,Anjelica Huston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up in Smoke,Cheech Marin,Tommy Chong,Strother Martin,Tom Skerritt,Stacy Keach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Empire Strikes Back,Mark Hamill,Harrison Ford,Carrie Fisher,Billy Dee Williams,Anthony Daniels,David Prowse,Kenny Baker,Peter Mayhew,Frank Oz,James Earl Jones,Jeremy Bulloch,Temuera Morrison,Ian McDiarmid,Alec Guinness,John Hollis,Jack Purvis,Julian Glover,Kenneth Colley,John Ratzenberger,Bruce Boa,Christopher Malcolm,Denis Lawson,Burnell Tucker,Peter Diamond,Mac McDonald,Terry Richards,Treat Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Princess Bride,Cary Elwes,Robin Wright,Mandy Patinkin,Chris Sarandon,Christopher Guest,Wallace Shawn,Peter Falk,Billy Crystal,Carol Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders of the Lost Ark,Harrison Ford,Karen Allen,Paul Freeman,Ronald Lacey,John Rhys-Davies,Denholm Elliott,Wolf Kahler,Don Fellows,William Hootkins,Alfred Molina,George Harris,Pat Roach,Tutte Lemkow,Kiran Shah,Terry Richards,Ted Grossman,Peter Diamond,Harry Fielder,Frank Welker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,Jonathan Pryce,Robert De Niro,Katherine Helmond,Ian Holm,Bob Hoskins,Michael Palin,Ian Richardson,Terry Gilliam,Peter Vaughan,Kim Greist,Jim Broadbent,Derrick O'Connor,Roger Ashton-Griffiths,Charles McKeown,Terence Bayler,Jack Purvis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aliens,Sigourney Weaver,Michael Biehn,James Remar,Paul Reiser,Lance Henriksen,Bill Paxton,William Hope,Jenette Goldstein,Mark Rolston,Daniel Kash,Jay Benedict,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Good the Bad and the Ugly,Eli Wallach,Clint Eastwood,Lee Van Cleef,Benito Stefanelli,Aldo Sambrell,Mario Brega,Philip Ettington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 Angry Men,Henry Fonda,Martin Balsam,John Fiedler,E.G. Marshall,Edward Binns,Jack Warden,Robert Webber,Rudy Bond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence of Arabia,Peter O'Toole,Alec Guinness,Anthony Quinn,Omar Sharif,Claude Rains,Anthony Quayle,Jack Gwillim,Robert Rietty,John Bennett,George Plimpton,John Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
To Kill a Mockingbird,Gregory Peck,Brock Peters,Rosemary Murphy,Robert Duvall,William Windom,Danny Borzage,Chuck Hamilton,Michael Jeffers,Colin Kenny,William H. O'Brien,Arthur Tovey,Max Wagner,Dan White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apocalypse Now,Martin Sheen,Marlon Brando,Robert Duvall,Laurence Fishburne,Albert Hall,Harrison Ford,Dennis Hopper,Scott Glenn,James Keane,Kerry Rossall,Colleen Camp,Jack Thibeau,Damien Leake,R. Lee Ermey,Charlie Sheen,Aurore Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Once Upon a Time in the West,Henry Fonda,Claudia Cardinale,Jason Robards,Charles Bronson,Woody Strode,Keenan Wynn,Aldo Sambrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Return of the Jedi,Mark Hamill,Harrison Ford,Carrie Fisher,Billy Dee Williams,Anthony Daniels,David Prowse,Kenny Baker,Peter Mayhew,Frank Oz,Ian McDiarmid,James Earl Jones,Alec Guinness,Warwick Davis,Kenneth Colley,Denis Lawson,Dermot Crowley,Jeremy Bulloch,Jack Purvis,Tony Cox,Phil Fondacaro,Richard Jones,Kiran Shah,Deep Roy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoodFellas,Robert De Niro,Ray Liotta,Joe Pesci,Lorraine Bracco,Paul Sorvino,Frank Sivero,Tony Darrow,Mike Starr,Frank Vincent,Catherine Scorsese,Charles Scorsese,Suzanne Shepherd,Debi Mazar,Welker White,Beau Starr,Kevin Corrigan,Michael Imperioli,Frank Pellegrino,Tony Sirico,Joe D'Onofrio,Frank Adonis,Illeana Douglas,Clem Caserta,Samuel L. Jackson,Paul Herman,Tony Lip,Vincent Pastore,Victor Colicchio,Vincent Gallo,Tobin Bell,Isiah Whitlock Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alien,Tom Skerritt,Sigourney Weaver,Veronica Cartwright,Harry Dean Stanton,John Hurt,Ian Holm,Yaphet Kotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Army of Darkness,Bruce Campbell,Embeth Davidtz,Ian Abercrombie,Timothy Patrick Quill,Bridget Fonda,Ted Raimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Big Blue,Jean-Marc Barr,Jean Reno,Rosanna Arquette,Paul Shenar,Sergio Castellitto,Marc Duret,Griffin Dunne,Valentina Vargas,Kimberly Beck,Paul Herman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psycho,Anthony Perkins,Vera Miles,Janet Leigh,Martin Balsam,John McIntire,Alfred Hitchcock,Walter Bacon,Jeanette Nolan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Blues Brothers,Dan Aykroyd,James Brown,Carrie Fisher,Henry Gibson,John Candy,Kathleen Freeman,Steven Williams,Paul Reubens,Frank Oz,John Landis,Gary Houston,Stephen Bishop,Charles Napier,Steven Spielberg,Curt Clendenin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Godfather: Part II,Al Pacino,Robert Duvall,Diane Keaton,Robert De Niro,John Cazale,Talia Shire,Richard Bright,Bruno Kirby,Frank Sivero,Leopoldo Trieste,Dominic Chianese,Harry Dean Stanton,Danny Aiello,Roger Corman,James Caan,John Aprea,Joe Spinell,Abe Vigoda,Gianni Russo,Roman Coppola,Sofia Coppola,Carmen Argenziano,Frank Pesce,Roman Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Metal Jacket,Matthew Modine,Adam Baldwin,Vincent D'Onofrio,R. Lee Ermey,Dorian Harewood,Arliss Howard,Ed O'Ross,John Terry,Bruce Boa,Philip Ettington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amadeus,F. Murray Abraham,Tom Hulce,Simon Callow,Christine Ebersole,Jeffrey Jones,Cynthia Nixon,Kenny Baker,Vincent Schiavelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Quiet Man,John Wayne,Ward Bond,Mildred Natwick,Francis Ford,Jack MacGowran,Frank O'Connor,Frank Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Once Upon a Time in America,Robert De Niro,James Woods,Elizabeth McGovern,Joe Pesci,Burt Young,Tuesday Weld,Treat Williams,Danny Aiello,Richard Bright,William Forsythe,Darlanne Fluegel,Jennifer Connelly,Brian Bloom,James Russo,Clem Caserta,Louise Fletcher,Paul Herman,Richard Foronjy,Mario Brega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raging Bull,Robert De Niro,Joe Pesci,Cathy Moriarty,Frank Vincent,John Turturro,Frank Adonis,Charles Scorsese,Shay Duffin,Michael Badalucco,Martin Scorsese,Chuck Hicks,Tony Lip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annie Hall,Woody Allen,Diane Keaton,Tony Roberts,Carol Kane,Shelley Duvall,Christopher Walken,Dick Cavett,Beverly D'Angelo,Tracey Walter,Sigourney Weaver,Mark Lenard,John Glover,John Dennis Johnston,Paula Trueman,Jeff Goldblum,John Doumanian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Right Stuff,Fred Ward,Dennis Quaid,Ed Harris,Scott Glenn,Sam Shepard,Barbara Hershey,Lance Henriksen,Veronica Cartwright,Harry Shearer,Jeff Goldblum,Pamela Reed,Scott Paulin,Donald Moffat,Scott Wilson,Kathy Baker,Royal Dano,David Clennon,Jim Haynie,John P. Ryan,David Gulpilil,O-Lan Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Sting,Paul Newman,Robert Redford,Robert Shaw,Charles Durning,Ray Walston,Eileen Brennan,Harold Gould,Jack Kehoe,Robert Earl Jones,Sally Kirkland,Brad Sullivan,Kathleen Freeman,Susan French,Alexander Lockwood,Arthur Tovey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harold and Maude,Bud Cort,Cyril Cusack,Charles Tyner,Eric Christmas,Tom Skerritt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Terminator,Arnold Schwarzenegger,Michael Biehn,Linda Hamilton,Paul Winfield,Lance Henriksen,Earl Boen,Rick Rossovich,Bill Paxton,Brian Thompson,Franco Columbu,Dick Miller,Harriet Medin,Patrick Pinney,Marianne Muellerleile,Marian Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glory,Matthew Broderick,Denzel Washington,Cary Elwes,Morgan Freeman,Andre Braugher,John Finn,Bob Gunton,Jay O. Sanders,Alan North,Richard Riehle,Peter Michael Goetz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manhattan,Woody Allen,Diane Keaton,Michael Murphy,Mariel Hemingway,Meryl Streep,Wallace Shawn,Karen Allen,David Rasche,Frances Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miller's Crossing,John Turturro,Gabriel Byrne,Marcia Gay Harden,Steve Buscemi,Albert Finney,Jon Polito,J.E. Freeman,Mike Starr,Olek Krupa,Michael Jeter,Lanny Flaherty,John McConnell,Michael Badalucco,David Darlow,Sam Raimi,Frances McDormand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dead Poets Society,Robin Williams,Ethan Hawke,Robert Sean Leonard,Josh Charles,Norman Lloyd,Kurtwood Smith,George Martin,Alexandra Powers,Lara Flynn Boyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Graduate,Dustin Hoffman,Anne Bancroft,Katharine Ross,Murray Hamilton,Buck Henry,Elizabeth Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Touch of Evil,Charlton Heston,Janet Leigh,Orson Welles,Harry Shannon,Joseph Cotten,Dan White,Keenan Wynn,John Dierkes,Gus Schilling,Eva Gabor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Femme Nikita,Marc Duret,Jean Reno,Tcheky Karyo,Jean-Hugues Anglade,Jeanne Moreau,Philippe du Janerand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Bridge on the River Kwai,William Holden,Alec Guinness,Andre Morell,Peter Williams,John Boxer,Harold Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinatown,Jack Nicholson,Faye Dunaway,John Huston,John Hillerman,Roman Polanski,Diane Ladd,Roy Jenson,James Hong,Noble Willingham,Rance Howard,Jesse Vint,Burt Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Better Off Dead...,John Cusack,David Ogden Stiers,Curtis Armstrong,Yuji Okumoto,Amanda Wyss,Vincent Schiavelli,Taylor Negron,E.G. Daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Shining,Jack Nicholson,Shelley Duvall,Scatman Crothers,Philip Stone,Joe Turkel,Tony Burton,Barry Dennen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stand by Me,Wil Wheaton,River Phoenix,Corey Feldman,Jerry O'Connell,Kiefer Sutherland,Richard Dreyfuss,John Cusack,Casey Siemaszko,Bradley Gregg,Marshall Bell,Gary Riley,Frances Lee McCain,Scott Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Great Escape,Steve McQueen,James Garner,Richard Attenborough,Charles Bronson,Donald Pleasence,James Coburn,David McCallum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Deer Hunter,Robert De Niro,John Cazale,John Savage,Christopher Walken,Meryl Streep,George Dzundza,Joe Grifasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Groundhog Day,Bill Murray,Andie MacDowell,Chris Elliott,Stephen Tobolowsky,Brian Doyle-Murray,Angela Paton,Rick Ducommun,Rick Overton,Willie Garson,Ken Hudson Campbell,Michael Shannon,Harold Ramis,Marita Geraghty,David Pasquesi,Hynden Walch,Reni Santoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unforgiven,Clint Eastwood,Gene Hackman,Morgan Freeman,Richard Harris,Anna Levine,Saul Rubinek,Frances Fisher,Rob Campbell,Anthony James,Beverley Elliott,John Pyper-Ferguson,Frank C. Turner,Lochlyn Munro,Larry Joshua,Philip Ettington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arsenic and Old Lace,Cary Grant,Peter Lorre,John Alexander,Jack Carson,James Gleason,Charles Lane,Hank Mann,Leo White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Back to the Future,Michael J. Fox,Christopher Lloyd,Lea Thompson,Crispin Glover,Thomas F. Wilson,Marc McClure,Wendie Jo Sperber,Frances Lee McCain,James Tolkan,Billy Zane,J.J. Cohen,Casey Siemaszko,Donald Fullilove,Elsa Raven,Courtney Gains,Norman Alden,Read Morgan,Gary Riley,George Buck Flower,Walter Scott,Arthur Tovey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fried Green Tomatoes,Kathy Bates,Mary-Louise Parker,Jessica Tandy,Cicely Tyson,Mary Stuart Masterson,Chris O'Donnell,Stan Shaw,Gailard Sartain,Timothy Scott,Gary Basaraba,Lois Smith,Jo Harvey Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patton,George C. Scott,Jack Gwillim,Edward Binns,Douglas Wilmer,John Doucette,Paul Frees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Down by Law,Tom Waits,John Lurie,Roberto Benigni,Nicoletta Braschi,Ellen Barkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlander,Christopher Lambert,Roxanne Hart,Clancy Brown,Sean Connery,Beatie Edney,Alan North,Jon Polito,Peter Diamond,James Cosmo,Celia Imrie,Christopher Malcolm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cool Hand Luke,Paul Newman,George Kennedy,Harry Dean Stanton,Dennis Hopper,Strother Martin,Clifton James,Robert Donner,Joe Don Baker,James Gammon,Chuck Hicks,Rance Howard,Anthony Zerbe,Charles Tyner,Ralph Waite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Young Frankenstein,Gene Wilder,Peter Boyle,Madeline Kahn,Cloris Leachman,Teri Garr,Gene Hackman,Kenneth Mars,Arthur Malet,Monte Landis,Ian Abercrombie,Mel Brooks,Michael Fox,Clement von Franckenstein,John Dennis,Lars Hensen,Norbert Schiller,Arthur Tovey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Night on Earth,Winona Ryder,Gena Rowlands,Giancarlo Esposito,Rosie Perez,Isaach De Bankole,Roberto Benigni,Paolo Bonacelli,Armin Mueller-Stahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Great Dictator,Charlie Chaplin,Hank Mann,Gino Corrado,Pat Flaherty,Sam Harris,Torben Meyer,Bert Moorhouse,Tiny Sandford,Leo White,Harry Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High Noon,Grace Kelly,Thomas Mitchell,Lloyd Bridges,Harry Shannon,Lee Van Cleef,Robert J. Wilke,Sheb Wooley,John Doucette,Herschel Graham,Paul Kruger,William H. O'Brien,Rudy Germane,Michael Jeffers,Virginia Christine,James Millican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somewhere in Time,Christopher Reeve,Jane Seymour,Christopher Plummer,Teresa Wright,Bill Erwin,Susan French,William H. Macy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben-Hur,Charlton Heston,Hugh Griffith,Sam Jaffe,Andre Morell,Giuliano Gemma,Robert Brown,Tutte Lemkow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Is Spinal Tap,Christopher Guest,Michael McKean,Harry Shearer,Rob Reiner,Bruno Kirby,Ed Begley Jr.,Fran Drescher,Patrick Macnee,Dana Carvey,Billy Crystal,Paul Benedict,Howard Hesseman,Paul Shaffer,Archie Hahn,Anjelica Huston,Fred Willard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Some Kind of Wonderful,Eric Stoltz,Mary Stuart Masterson,Lea Thompson,Craig Sheffer,John Ashton,Elias Koteas,Maddie Corman,Molly Hagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana Jones and the Last Crusade,Harrison Ford,Sean Connery,Denholm Elliott,John Rhys-Davies,Julian Glover,River Phoenix,Michael Byrne,Kevork Malikyan,Vernon Dobtcheff,Bradley Gregg,Ted Grossman,David Murray,Billy J. Mitchell,Pat Roach,Eugene Lipinski,Ronald Lacey,Derek Lyons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Being There,Peter Sellers,Shirley MacLaine,Jack Warden,Richard Dysart,David Clennon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gandhi,Ben Kingsley,Candice Bergen,Edward Fox,John Gielgud,Trevor Howard,Martin Sheen,Roshan Seth,Om Puri,Geraldine James,Daniel Day-Lewis,Richard Griffiths,Nigel Hawthorne,Michael Hordern,Harsh Nayyar,Shane Rimmer,Rupert Frazer,Bernard Hill,Colin Farrell,John Boxer,John Ratzenberger,Derek Lyons,David Gant,Fred Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Room with a View,Maggie Smith,Helena Bonham Carter,Denholm Elliott,Julian Sands,Simon Callow,Patrick Godfrey,Judi Dench,Amanda Walker,Daniel Day-Lewis,Matyelok Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Real Genius,Val Kilmer,Gabriel Jarret,William Atherton,Jon Gries,Patti D'Arbanville,Louis Giambalvo,Ed Lauter,Beau Billingslea,Joanne Baron,Monte Landis,Sandy Martin,Severn Darden,Robert Prescott,Yuji Okumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Killing Fields,Sam Waterston,Craig T. Nelson,John Malkovich,Julian Sands,Bill Paterson,Patrick Malahide,Joanna Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Field of Dreams,Kevin Costner,Amy Madigan,Gaby Hoffmann,Ray Liotta,Timothy Busfield,James Earl Jones,Burt Lancaster,Frank Whaley,Michael Milhoan,Steve Eastin,Art LaFleur,Lee Garlington,Larry Brandenburg,Ben Affleck,Matt Damon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Man Who Would Be King,Sean Connery,Michael Caine,Christopher Plummer,Albert Moses,Philip Ettington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butch Cassidy and the Sundance Kid,Paul Newman,Robert Redford,Katharine Ross,Strother Martin,Henry Jones,Jeff Corey,George Furth,Cloris Leachman,Kenneth Mars,Timothy Scott,Pancho Cordova,Sam Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paris Texas,Harry Dean Stanton,Dean Stockwell,Aurore Clement,John Lurie,Viva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
When Harry Met Sally...,Meg Ryan,Billy Crystal,Carrie Fisher,Bruno Kirby,Steven Ford,Harley Jane Kozak,Connie Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An American Werewolf in London,Jenny Agutter,Griffin Dunne,David Schofield,Frank Oz,Albert Moses,Jim Henson,Sydney Bromley,Alan Ford,John Owens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Birds,Rod Taylor,Veronica Cartwright,Charles McGraw,Jessica Tandy,Karl Swenson,Elizabeth Wilson,Richard Deacon,Lonny Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bride of Frankenstein,Elsa Lanchester,Una O'Connor,Dwight Frye,Michael Mark,Billy Barty,John Carradine,Bess Flowers,Walter Brennan,Jack Curtis,John George,Torben Meyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Candyman,Virginia Madsen,Tony Todd,Xander Berkeley,Kasi Lemmons,Vanessa Williams,Ted Raimi,Michael Culkin,Rusty Schwimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Fear,Robert De Niro,Nick Nolte,Jessica Lange,Juliette Lewis,Joe Don Baker,Robert Mitchum,Gregory Peck,Illeana Douglas,Fred Dalton Thompson,Martin Balsam,Antoni Corone,Will Knickerbocker,Catherine Scorsese,Charles Scorsese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carrie,Sissy Spacek,Piper Laurie,Amy Irving,William Katt,Betty Buckley,Nancy Allen,John Travolta,Priscilla Pointer,Stefan Gierasch,Michael Talbott,Edie McClurg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Omen,Gregory Peck,David Warner,Billie Whitelaw,Martin Benson,Robert Rietty,Bruce Boa,Don Fellows,Nicholas Campbell,Burnell Tucker,Michael Byrne,Leo McKern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
